,E6qgW7,jQNpYD,dgZP3L,FAvEvi,QPbjvy,zhrVRY
26432,443.0,2633.0,92.0,4.0,72.0,13.0
26433,440.0,2629.0,93.0,4.0,71.0,13.0
26434,442.0,2622.0,95.0,4.0,68.0,13.0
26435,450.0,2692.0,97.0,4.0,68.0,13.0
26436,457.0,2715.0,97.0,4.0,68.0,13.0
26437,461.0,2735.0,97.0,4.0,66.0,13.0
26438,461.0,2728.0,97.0,4.0,66.0,13.0
26439,409.0,2542.0,79.0,3.0,58.0,10.0
26440,451.0,2625.0,82.0,3.0,49.0,9.0
26441,453.0,2655.0,84.0,3.0,49.0,9.0
26442,457.0,2687.0,84.0,3.0,49.0,9.0
26443,459.0,2702.0,84.0,3.0,49.0,9.0
26444,465.0,2733.0,85.0,2.0,39.0,8.0
26445,476.0,2781.0,87.0,2.0,39.0,8.0
26446,474.0,2746.0,85.0,2.0,39.0,8.0
26447,480.0,2777.0,86.0,2.0,39.0,8.0
26448,485.0,2780.0,86.0,2.0,39.0,8.0
26449,442.0,2657.0,79.0,2.0,36.0,8.0
26450,452.0,2716.0,82.0,2.0,36.0,8.0
26451,463.0,2816.0,84.0,2.0,36.0,8.0
26452,459.0,2790.0,84.0,2.0,36.0,8.0
26453,484.0,2862.0,87.0,2.0,36.0,8.0
26454,480.0,2846.0,86.0,2.0,36.0,8.0
26455,491.0,2942.0,87.0,2.0,35.0,8.0
26456,491.0,2949.0,87.0,1.0,20.0,4.0
26457,502.0,3019.0,89.0,1.0,20.0,4.0
26458,503.0,3023.0,89.0,1.0,41.0,13.0
26459,503.0,3002.0,88.0,1.0,41.0,13.0
26460,535.0,3065.0,87.0,1.0,43.0,15.0
26461,539.0,3070.0,86.0,1.0,43.0,15.0
26462,527.0,3026.0,79.0,1.0,48.0,18.0
26463,519.0,2983.0,79.0,1.0,48.0,18.0
26464,510.0,2914.0,77.0,1.0,48.0,18.0
26465,511.0,2926.0,76.0,1.0,48.0,18.0
26466,530.0,2971.0,81.0,1.0,49.0,18.0
26467,530.0,2986.0,83.0,1.0,49.0,18.0
26468,538.0,3016.0,82.0,1.0,49.0,18.0
26469,510.0,2879.0,73.0,0.0,44.0,17.0
26470,513.0,2854.0,73.0,0.0,42.0,17.0
26471,549.0,2973.0,80.0,0.0,42.0,17.0
26472,555.0,2993.0,80.0,0.0,42.0,17.0
26473,556.0,2997.0,80.0,0.0,37.0,15.0
26474,556.0,3002.0,81.0,0.0,39.0,15.0
26475,544.0,2923.0,78.0,0.0,39.0,15.0
26476,542.0,2897.0,78.0,0.0,39.0,15.0
26477,540.0,2891.0,78.0,0.0,37.0,15.0
26478,541.0,2891.0,78.0,0.0,37.0,15.0
26479,542.0,2907.0,78.0,0.0,36.0,15.0
26480,535.0,2865.0,77.0,0.0,36.0,15.0
26481,534.0,2866.0,77.0,0.0,36.0,15.0
26482,534.0,2866.0,77.0,0.0,36.0,15.0
26483,526.0,2836.0,77.0,0.0,36.0,15.0
26484,535.0,2879.0,78.0,0.0,36.0,15.0
26485,534.0,2868.0,78.0,0.0,34.0,15.0
26486,534.0,2882.0,79.0,0.0,34.0,14.0
26487,533.0,2876.0,79.0,0.0,33.0,14.0
26488,531.0,2866.0,78.0,0.0,33.0,16.0
26489,534.0,2872.0,78.0,0.0,33.0,16.0
26490,535.0,2878.0,77.0,0.0,33.0,16.0
26491,556.0,2962.0,80.0,0.0,33.0,16.0
26492,562.0,3012.0,80.0,0.0,33.0,16.0
26493,573.0,2983.0,78.0,0.0,32.0,16.0
26494,571.0,2947.0,77.0,0.0,32.0,15.0
26495,570.0,2935.0,77.0,0.0,32.0,15.0
26496,573.0,2968.0,78.0,0.0,32.0,15.0
26497,574.0,2974.0,78.0,0.0,32.0,15.0
26498,577.0,2986.0,78.0,0.0,32.0,15.0
26499,582.0,2983.0,78.0,0.0,32.0,15.0
26500,575.0,2934.0,77.0,0.0,30.0,15.0
26501,589.0,2973.0,76.0,0.0,24.0,12.0
26502,588.0,2983.0,76.0,0.0,24.0,12.0
26503,587.0,2977.0,76.0,0.0,24.0,12.0
26504,554.0,2885.0,68.0,0.0,27.0,14.0
26505,558.0,2912.0,68.0,0.0,32.0,14.0
26506,559.0,2932.0,69.0,1.0,32.0,14.0
26507,582.0,3015.0,74.0,1.0,35.0,15.0
26508,574.0,2978.0,72.0,1.0,36.0,15.0
26509,571.0,2950.0,70.0,1.0,36.0,15.0
26510,569.0,2953.0,71.0,1.0,36.0,15.0
26511,568.0,2942.0,71.0,1.0,36.0,15.0
26512,580.0,3008.0,72.0,1.0,36.0,15.0
26513,578.0,3004.0,72.0,1.0,37.0,15.0
26514,546.0,2894.0,73.0,1.0,37.0,15.0
26515,551.0,2923.0,72.0,1.0,38.0,15.0
26516,548.0,2932.0,72.0,1.0,38.0,15.0
26517,549.0,2937.0,72.0,1.0,38.0,15.0
26518,542.0,2879.0,68.0,1.0,40.0,15.0
26519,529.0,2826.0,66.0,1.0,40.0,15.0
26520,533.0,2857.0,66.0,1.0,41.0,15.0
26521,534.0,2892.0,66.0,1.0,41.0,15.0
26522,533.0,2941.0,69.0,1.0,41.0,15.0
26523,515.0,2808.0,65.0,1.0,39.0,14.0
26524,515.0,2775.0,62.0,1.0,20.0,5.0
26525,517.0,2782.0,62.0,1.0,20.0,5.0
26526,516.0,2775.0,62.0,1.0,20.0,5.0
26527,510.0,2728.0,61.0,1.0,20.0,5.0
26528,508.0,2722.0,61.0,1.0,20.0,5.0
26529,503.0,2679.0,60.0,1.0,20.0,5.0
26530,495.0,2616.0,60.0,1.0,20.0,5.0
26531,488.0,2571.0,58.0,1.0,20.0,5.0
26532,506.0,2617.0,57.0,1.0,20.0,5.0
26533,509.0,2626.0,57.0,1.0,20.0,5.0
26534,485.0,2531.0,55.0,1.0,21.0,6.0
26535,493.0,2573.0,56.0,1.0,21.0,6.0
26536,458.0,2443.0,50.0,1.0,21.0,6.0
26537,459.0,2462.0,50.0,1.0,29.0,7.0
26538,457.0,2459.0,50.0,1.0,33.0,8.0
26539,461.0,2487.0,51.0,1.0,35.0,8.0
26540,445.0,2427.0,47.0,1.0,35.0,8.0
26541,427.0,2339.0,44.0,1.0,35.0,8.0
26542,427.0,2320.0,44.0,1.0,35.0,8.0
26543,426.0,2328.0,44.0,1.0,35.0,8.0
26544,431.0,2342.0,44.0,1.0,36.0,9.0
26545,413.0,2270.0,39.0,1.0,36.0,9.0
26546,410.0,2245.0,39.0,1.0,35.0,10.0
26547,410.0,2230.0,39.0,1.0,35.0,10.0
26548,408.0,2203.0,38.0,1.0,35.0,10.0
26549,415.0,2233.0,38.0,1.0,37.0,10.0
26550,429.0,2295.0,39.0,1.0,43.0,11.0
26551,431.0,2295.0,39.0,2.0,43.0,11.0
26552,430.0,2289.0,39.0,2.0,43.0,11.0
26553,430.0,2291.0,39.0,2.0,43.0,11.0
26554,440.0,2349.0,42.0,2.0,44.0,11.0
26555,444.0,2367.0,43.0,2.0,45.0,11.0
26556,444.0,2378.0,43.0,2.0,45.0,11.0
26557,437.0,2362.0,43.0,2.0,45.0,11.0
26558,425.0,2310.0,42.0,2.0,45.0,11.0
26559,425.0,2336.0,42.0,2.0,46.0,12.0
26560,430.0,2349.0,41.0,2.0,47.0,13.0
26561,432.0,2363.0,42.0,2.0,47.0,13.0
26562,428.0,2348.0,42.0,2.0,46.0,11.0
26563,427.0,2342.0,42.0,2.0,46.0,11.0
26564,427.0,2347.0,43.0,2.0,46.0,11.0
26565,411.0,2277.0,41.0,2.0,46.0,11.0
26566,413.0,2265.0,42.0,2.0,45.0,11.0
26567,413.0,2280.0,42.0,3.0,48.0,11.0
26568,412.0,2271.0,42.0,3.0,48.0,11.0
26569,416.0,2292.0,42.0,3.0,48.0,11.0
26570,409.0,2259.0,41.0,3.0,48.0,11.0
26571,408.0,2250.0,41.0,3.0,48.0,11.0
26572,418.0,2309.0,44.0,3.0,48.0,11.0
26573,413.0,2269.0,44.0,3.0,45.0,11.0
26574,408.0,2237.0,44.0,2.0,43.0,10.0
26575,392.0,2202.0,43.0,2.0,43.0,10.0
26576,396.0,2207.0,43.0,2.0,43.0,10.0
26577,396.0,2210.0,43.0,2.0,43.0,10.0
26578,393.0,2199.0,43.0,2.0,42.0,9.0
26579,387.0,2175.0,43.0,2.0,42.0,9.0
26580,384.0,2130.0,40.0,2.0,42.0,9.0
26581,350.0,2043.0,33.0,2.0,39.0,8.0
26582,352.0,2049.0,33.0,2.0,39.0,8.0
26583,347.0,2012.0,32.0,2.0,39.0,8.0
26584,345.0,2011.0,32.0,2.0,39.0,8.0
26585,347.0,2026.0,32.0,2.0,39.0,8.0
26586,382.0,2085.0,35.0,2.0,38.0,8.0
26587,382.0,2130.0,35.0,2.0,38.0,8.0
26588,378.0,2096.0,33.0,2.0,38.0,8.0
26589,367.0,2039.0,31.0,2.0,36.0,8.0
26590,371.0,2037.0,31.0,2.0,36.0,8.0
26591,373.0,2051.0,31.0,2.0,33.0,8.0
26592,378.0,2075.0,31.0,2.0,33.0,8.0
26593,376.0,2069.0,31.0,2.0,33.0,8.0
26594,373.0,2048.0,30.0,2.0,33.0,8.0
26595,371.0,2027.0,29.0,2.0,32.0,8.0
26596,370.0,1996.0,27.0,2.0,31.0,8.0
26597,370.0,2002.0,28.0,2.0,31.0,8.0
26598,357.0,1979.0,28.0,1.0,14.0,2.0
26599,357.0,1975.0,28.0,0.0,1.0,0.0
26600,344.0,2001.0,28.0,0.0,0.0,0.0
26601,340.0,1994.0,27.0,0.0,0.0,0.0
26602,340.0,1998.0,27.0,0.0,0.0,0.0
26603,357.0,2040.0,27.0,0.0,0.0,0.0
26604,364.0,2058.0,27.0,0.0,0.0,0.0
26605,360.0,2062.0,27.0,0.0,0.0,0.0
26606,347.0,2018.0,27.0,0.0,0.0,0.0
26607,344.0,2039.0,27.0,0.0,0.0,0.0
26608,346.0,2075.0,28.0,0.0,0.0,0.0
26609,342.0,2039.0,27.0,0.0,0.0,0.0
26610,349.0,2106.0,29.0,0.0,0.0,0.0
26611,348.0,2090.0,29.0,0.0,0.0,0.0
26612,351.0,2130.0,29.0,0.0,0.0,0.0
26613,343.0,2082.0,28.0,0.0,0.0,0.0
26614,366.0,2146.0,28.0,0.0,0.0,0.0
26615,375.0,2163.0,29.0,0.0,0.0,0.0
26616,376.0,2165.0,29.0,0.0,0.0,0.0
26617,383.0,2179.0,30.0,0.0,0.0,0.0
26618,378.0,2163.0,30.0,0.0,0.0,0.0
26619,400.0,2218.0,32.0,0.0,6.0,0.0
26620,402.0,2232.0,33.0,0.0,6.0,0.0
26621,402.0,2232.0,33.0,0.0,6.0,0.0
26622,398.0,2215.0,33.0,0.0,6.0,0.0
26623,378.0,2134.0,32.0,0.0,6.0,0.0
26624,417.0,2244.0,34.0,0.0,6.0,0.0
26625,422.0,2258.0,34.0,1.0,6.0,0.0
26626,421.0,2258.0,34.0,1.0,6.0,0.0
26627,435.0,2272.0,34.0,1.0,6.0,0.0
26628,417.0,2196.0,30.0,1.0,6.0,0.0
26629,414.0,2174.0,28.0,1.0,6.0,0.0
26630,417.0,2182.0,28.0,1.0,6.0,0.0
26631,416.0,2180.0,28.0,1.0,6.0,0.0
26632,416.0,2181.0,28.0,1.0,6.0,0.0
26633,416.0,2143.0,28.0,1.0,6.0,0.0
26634,406.0,2078.0,28.0,1.0,6.0,0.0
26635,405.0,2074.0,28.0,1.0,6.0,0.0
26636,414.0,2087.0,28.0,1.0,6.0,0.0
26637,408.0,2057.0,27.0,1.0,6.0,0.0
26638,409.0,2046.0,26.0,1.0,6.0,0.0
26639,406.0,2041.0,26.0,1.0,6.0,0.0
26640,407.0,2042.0,26.0,1.0,6.0,0.0
26641,408.0,2052.0,26.0,1.0,6.0,0.0
26642,415.0,2093.0,27.0,1.0,6.0,0.0
26643,412.0,2077.0,27.0,1.0,6.0,0.0
26644,411.0,2078.0,27.0,1.0,6.0,0.0
26645,404.0,2083.0,27.0,1.0,6.0,0.0
26646,393.0,2052.0,24.0,1.0,6.0,0.0
26647,393.0,2054.0,24.0,1.0,6.0,0.0
26648,393.0,2021.0,24.0,1.0,6.0,0.0
26649,390.0,2013.0,24.0,1.0,6.0,0.0
26650,401.0,2029.0,26.0,1.0,6.0,0.0
26651,433.0,2128.0,33.0,1.0,6.0,0.0
26652,440.0,2163.0,36.0,1.0,6.0,0.0
26653,441.0,2174.0,36.0,1.0,6.0,0.0
26654,429.0,2145.0,35.0,1.0,6.0,0.0
26655,423.0,2108.0,34.0,1.0,6.0,0.0
26656,432.0,2128.0,34.0,1.0,6.0,0.0
26657,438.0,2148.0,34.0,1.0,6.0,0.0
26658,439.0,2143.0,34.0,1.0,6.0,0.0
26659,438.0,2126.0,34.0,1.0,6.0,0.0
26660,384.0,1968.0,30.0,1.0,6.0,0.0
26661,379.0,1916.0,29.0,1.0,6.0,0.0
26662,379.0,1898.0,29.0,1.0,6.0,0.0
26663,374.0,1886.0,29.0,1.0,6.0,0.0
26664,369.0,1880.0,30.0,1.0,6.0,0.0
26665,364.0,1835.0,30.0,1.0,6.0,0.0
26666,348.0,1767.0,30.0,1.0,6.0,0.0
26667,346.0,1749.0,30.0,1.0,6.0,0.0
26668,345.0,1739.0,30.0,1.0,6.0,0.0
26669,339.0,1708.0,29.0,1.0,6.0,0.0
26670,355.0,1733.0,33.0,1.0,6.0,0.0
26671,353.0,1713.0,32.0,1.0,6.0,0.0
26672,358.0,1716.0,32.0,1.0,6.0,0.0
26673,371.0,1686.0,31.0,1.0,6.0,0.0
26674,369.0,1637.0,31.0,1.0,5.0,0.0
26675,380.0,1686.0,32.0,1.0,5.0,0.0
26676,381.0,1685.0,33.0,1.0,5.0,0.0
26677,392.0,1735.0,33.0,0.0,0.0,0.0
26678,395.0,1736.0,33.0,0.0,0.0,0.0
26679,419.0,1772.0,40.0,0.0,0.0,0.0
26680,421.0,1743.0,40.0,0.0,0.0,0.0
26681,416.0,1715.0,41.0,0.0,0.0,0.0
26682,420.0,1698.0,42.0,0.0,0.0,0.0
26683,421.0,1684.0,42.0,0.0,0.0,0.0
26684,422.0,1639.0,41.0,0.0,0.0,0.0
26685,423.0,1638.0,41.0,0.0,0.0,0.0
26686,419.0,1573.0,41.0,0.0,0.0,0.0
26687,422.0,1592.0,41.0,0.0,0.0,0.0
26688,390.0,1485.0,39.0,0.0,0.0,0.0
26689,390.0,1490.0,40.0,0.0,0.0,0.0
26690,395.0,1524.0,40.0,0.0,0.0,0.0
26691,368.0,1442.0,39.0,0.0,0.0,0.0
26692,367.0,1463.0,39.0,0.0,0.0,0.0
26693,367.0,1460.0,39.0,0.0,0.0,0.0
26694,367.0,1460.0,39.0,0.0,0.0,0.0
26695,367.0,1460.0,39.0,0.0,0.0,0.0
26696,364.0,1444.0,38.0,0.0,0.0,0.0
26697,363.0,1426.0,38.0,0.0,0.0,0.0
26698,337.0,1333.0,36.0,0.0,0.0,0.0
26699,335.0,1332.0,36.0,0.0,0.0,0.0
26700,336.0,1353.0,36.0,0.0,0.0,0.0
26701,323.0,1332.0,37.0,0.0,0.0,0.0
26702,322.0,1326.0,37.0,0.0,0.0,0.0
26703,329.0,1341.0,37.0,0.0,0.0,0.0
26704,335.0,1363.0,37.0,0.0,0.0,0.0
26705,342.0,1394.0,38.0,0.0,0.0,0.0
26706,343.0,1395.0,38.0,0.0,0.0,0.0
26707,353.0,1442.0,38.0,0.0,0.0,0.0
26708,350.0,1449.0,38.0,0.0,0.0,0.0
26709,341.0,1420.0,38.0,0.0,0.0,0.0
26710,342.0,1437.0,38.0,0.0,0.0,0.0
26711,347.0,1460.0,39.0,0.0,0.0,0.0
26712,348.0,1488.0,39.0,0.0,0.0,0.0
26713,348.0,1491.0,39.0,0.0,0.0,0.0
26714,347.0,1491.0,39.0,0.0,0.0,0.0
26715,358.0,1591.0,41.0,0.0,0.0,0.0
26716,346.0,1538.0,40.0,0.0,3.0,0.0
26717,352.0,1611.0,41.0,0.0,3.0,0.0
26718,349.0,1596.0,41.0,2.0,15.0,3.0
26719,348.0,1560.0,41.0,2.0,15.0,3.0
26720,343.0,1549.0,41.0,2.0,15.0,3.0
26721,344.0,1555.0,41.0,2.0,15.0,3.0
26722,344.0,1548.0,42.0,2.0,15.0,3.0
26723,344.0,1544.0,42.0,2.0,15.0,3.0
26724,321.0,1491.0,33.0,2.0,15.0,3.0
26725,312.0,1466.0,30.0,2.0,15.0,3.0
26726,312.0,1450.0,30.0,2.0,16.0,3.0
26727,310.0,1433.0,30.0,2.0,16.0,3.0
26728,310.0,1449.0,30.0,2.0,16.0,3.0
26729,311.0,1459.0,30.0,2.0,17.0,3.0
26730,301.0,1427.0,30.0,2.0,17.0,3.0
26731,296.0,1401.0,30.0,2.0,17.0,3.0
26732,294.0,1398.0,30.0,2.0,17.0,3.0
26733,296.0,1398.0,30.0,2.0,17.0,3.0
26734,297.0,1400.0,30.0,2.0,17.0,3.0
26735,297.0,1423.0,30.0,2.0,17.0,3.0
26736,312.0,1502.0,30.0,2.0,17.0,3.0
26737,311.0,1502.0,30.0,2.0,17.0,3.0
26738,308.0,1491.0,30.0,2.0,17.0,3.0
26739,297.0,1478.0,29.0,2.0,17.0,3.0
26740,303.0,1524.0,30.0,2.0,17.0,3.0
26741,314.0,1572.0,30.0,2.0,17.0,3.0
26742,333.0,1655.0,30.0,2.0,17.0,3.0
26743,336.0,1678.0,31.0,2.0,17.0,3.0
26744,343.0,1701.0,29.0,2.0,15.0,3.0
26745,343.0,1697.0,32.0,2.0,15.0,3.0
26746,335.0,1689.0,33.0,2.0,15.0,3.0
26747,328.0,1671.0,34.0,2.0,15.0,3.0
26748,334.0,1676.0,35.0,2.0,15.0,3.0
26749,332.0,1655.0,36.0,2.0,14.0,3.0
26750,348.0,1715.0,38.0,2.0,14.0,3.0
26751,340.0,1665.0,38.0,2.0,14.0,3.0
26752,342.0,1674.0,38.0,2.0,14.0,3.0
26753,345.0,1683.0,34.0,2.0,14.0,3.0
26754,367.0,1801.0,38.0,2.0,14.0,3.0
26755,368.0,1799.0,37.0,2.0,14.0,3.0
26756,357.0,1746.0,36.0,1.0,12.0,2.0
26757,353.0,1740.0,36.0,1.0,15.0,2.0
26758,344.0,1712.0,34.0,1.0,15.0,2.0
26759,351.0,1744.0,34.0,1.0,11.0,2.0
26760,353.0,1769.0,34.0,1.0,11.0,2.0
26761,349.0,1757.0,34.0,1.0,11.0,2.0
26762,353.0,1761.0,33.0,1.0,11.0,2.0
26763,348.0,1738.0,32.0,1.0,10.0,2.0
26764,349.0,1739.0,32.0,0.0,8.0,2.0
26765,349.0,1742.0,32.0,0.0,8.0,2.0
26766,346.0,1708.0,32.0,0.0,8.0,2.0
26767,345.0,1705.0,32.0,0.0,8.0,2.0
26768,360.0,1803.0,33.0,0.0,10.0,2.0
26769,367.0,1861.0,36.0,0.0,11.0,2.0
26770,369.0,1868.0,36.0,0.0,11.0,2.0
26771,369.0,1870.0,36.0,0.0,12.0,2.0
26772,369.0,1868.0,36.0,0.0,12.0,2.0
26773,368.0,1866.0,37.0,0.0,12.0,2.0
26774,380.0,1885.0,39.0,0.0,12.0,2.0
26775,378.0,1876.0,38.0,0.0,12.0,2.0
26776,384.0,1905.0,38.0,0.0,12.0,1.0
26777,379.0,1897.0,38.0,1.0,12.0,1.0
26778,379.0,1885.0,38.0,1.0,12.0,1.0
26779,379.0,1888.0,38.0,1.0,12.0,1.0
26780,380.0,1908.0,38.0,1.0,12.0,1.0
26781,371.0,1874.0,38.0,1.0,12.0,1.0
26782,393.0,1961.0,38.0,1.0,12.0,1.0
26783,394.0,1986.0,38.0,1.0,12.0,1.0
26784,394.0,1984.0,38.0,1.0,12.0,1.0
26785,386.0,1972.0,37.0,1.0,9.0,1.0
26786,387.0,1953.0,36.0,1.0,9.0,1.0
26787,388.0,1949.0,36.0,1.0,9.0,1.0
26788,407.0,2016.0,37.0,1.0,9.0,1.0
26789,401.0,1951.0,35.0,1.0,9.0,1.0
26790,406.0,1968.0,35.0,1.0,9.0,1.0
26791,394.0,1881.0,34.0,1.0,9.0,1.0
26792,399.0,1893.0,34.0,1.0,9.0,1.0
26793,406.0,1911.0,36.0,1.0,9.0,1.0
26794,408.0,1906.0,36.0,1.0,9.0,1.0
26795,406.0,1901.0,36.0,1.0,9.0,1.0
26796,407.0,1896.0,35.0,1.0,9.0,1.0
26797,390.0,1834.0,35.0,1.0,9.0,1.0
26798,377.0,1784.0,35.0,1.0,20.0,3.0
26799,398.0,1853.0,37.0,1.0,20.0,3.0
26800,402.0,1879.0,37.0,1.0,20.0,3.0
26801,401.0,1891.0,37.0,1.0,19.0,3.0
26802,411.0,1885.0,39.0,1.0,19.0,3.0
26803,412.0,1883.0,39.0,1.0,19.0,3.0
26804,412.0,1886.0,39.0,1.0,19.0,3.0
26805,412.0,1888.0,39.0,1.0,19.0,3.0
26806,426.0,1942.0,39.0,1.0,19.0,3.0
26807,457.0,2052.0,41.0,1.0,19.0,3.0
26808,450.0,2026.0,43.0,1.0,19.0,3.0
26809,465.0,2037.0,43.0,1.0,19.0,3.0
26810,461.0,2032.0,43.0,1.0,20.0,3.0
26811,486.0,2121.0,46.0,1.0,23.0,4.0
26812,487.0,2129.0,46.0,1.0,23.0,4.0
26813,499.0,2164.0,46.0,1.0,23.0,4.0
26814,513.0,2182.0,46.0,1.0,23.0,4.0
26815,502.0,2147.0,46.0,1.0,23.0,4.0
26816,478.0,2065.0,46.0,1.0,23.0,4.0
26817,508.0,2134.0,52.0,1.0,23.0,4.0
26818,516.0,2187.0,54.0,1.0,23.0,4.0
26819,554.0,2293.0,57.0,2.0,26.0,4.0
26820,556.0,2289.0,56.0,2.0,26.0,4.0
26821,548.0,2268.0,54.0,2.0,26.0,4.0
26822,530.0,2211.0,51.0,2.0,26.0,4.0
26823,520.0,2177.0,48.0,2.0,26.0,4.0
26824,519.0,2187.0,48.0,2.0,26.0,4.0
26825,519.0,2198.0,49.0,2.0,26.0,4.0
26826,497.0,2135.0,48.0,2.0,25.0,3.0
26827,505.0,2164.0,49.0,2.0,25.0,3.0
26828,487.0,2076.0,45.0,2.0,25.0,3.0
26829,504.0,2140.0,47.0,2.0,25.0,3.0
26830,505.0,2142.0,47.0,2.0,25.0,3.0
26831,504.0,2144.0,47.0,2.0,24.0,3.0
26832,509.0,2167.0,47.0,2.0,23.0,3.0
26833,528.0,2228.0,47.0,2.0,22.0,3.0
26834,533.0,2245.0,47.0,2.0,22.0,3.0
26835,536.0,2260.0,48.0,2.0,22.0,3.0
26836,530.0,2232.0,48.0,2.0,22.0,3.0
26837,530.0,2217.0,47.0,2.0,22.0,3.0
26838,524.0,2181.0,46.0,2.0,22.0,3.0
26839,534.0,2240.0,46.0,2.0,22.0,3.0
26840,537.0,2247.0,47.0,2.0,22.0,3.0
26841,527.0,2195.0,44.0,2.0,21.0,3.0
26842,523.0,2187.0,44.0,2.0,21.0,3.0
26843,556.0,2326.0,52.0,2.0,21.0,3.0
26844,560.0,2385.0,55.0,2.0,21.0,3.0
26845,560.0,2396.0,55.0,2.0,20.0,3.0
26846,567.0,2461.0,57.0,2.0,20.0,3.0
26847,615.0,2542.0,57.0,1.0,19.0,0.0
26848,604.0,2520.0,55.0,0.0,17.0,0.0
26849,605.0,2528.0,56.0,0.0,13.0,0.0
26850,606.0,2509.0,56.0,0.0,13.0,0.0
26851,600.0,2502.0,58.0,0.0,13.0,0.0
26852,591.0,2467.0,58.0,0.0,13.0,0.0
26853,579.0,2409.0,57.0,0.0,13.0,0.0
26854,583.0,2455.0,61.0,0.0,13.0,0.0
26855,573.0,2398.0,62.0,0.0,0.0,0.0
26856,571.0,2365.0,62.0,0.0,0.0,0.0
26857,571.0,2375.0,62.0,0.0,0.0,0.0
26858,570.0,2358.0,63.0,0.0,0.0,0.0
26859,570.0,2358.0,63.0,0.0,0.0,0.0
26860,573.0,2389.0,63.0,0.0,0.0,0.0
26861,573.0,2383.0,63.0,0.0,0.0,0.0
26862,562.0,2333.0,62.0,0.0,0.0,0.0
26863,559.0,2314.0,61.0,0.0,0.0,0.0
26864,557.0,2300.0,61.0,0.0,0.0,0.0
26865,544.0,2281.0,58.0,0.0,0.0,0.0
26866,537.0,2259.0,58.0,0.0,0.0,0.0
26867,536.0,2253.0,59.0,0.0,0.0,0.0
26868,537.0,2254.0,59.0,0.0,0.0,0.0
26869,536.0,2270.0,59.0,0.0,0.0,0.0
26870,535.0,2275.0,59.0,0.0,0.0,0.0
26871,544.0,2298.0,59.0,0.0,0.0,0.0
26872,546.0,2312.0,59.0,0.0,0.0,0.0
26873,533.0,2254.0,58.0,0.0,0.0,0.0
26874,533.0,2262.0,58.0,0.0,0.0,0.0
26875,534.0,2246.0,58.0,0.0,0.0,0.0
26876,552.0,2335.0,63.0,0.0,0.0,0.0
26877,550.0,2339.0,63.0,0.0,0.0,0.0
26878,550.0,2326.0,63.0,0.0,0.0,0.0
26879,554.0,2341.0,63.0,0.0,0.0,0.0
26880,549.0,2303.0,64.0,0.0,0.0,0.0
26881,525.0,2219.0,61.0,0.0,0.0,0.0
26882,518.0,2222.0,59.0,0.0,0.0,0.0
26883,528.0,2263.0,59.0,0.0,0.0,0.0
26884,526.0,2262.0,58.0,0.0,0.0,0.0
26885,485.0,2138.0,58.0,0.0,0.0,0.0
26886,484.0,2125.0,58.0,0.0,0.0,0.0
26887,482.0,2123.0,59.0,0.0,0.0,0.0
26888,468.0,2110.0,59.0,0.0,0.0,0.0
26889,468.0,2121.0,59.0,0.0,0.0,0.0
26890,477.0,2138.0,56.0,0.0,0.0,0.0
26891,452.0,2055.0,49.0,0.0,0.0,0.0
26892,429.0,1962.0,47.0,0.0,0.0,0.0
26893,403.0,1874.0,44.0,0.0,0.0,0.0
26894,407.0,1886.0,44.0,0.0,0.0,0.0
26895,414.0,1923.0,45.0,0.0,0.0,0.0
26896,414.0,1909.0,45.0,0.0,0.0,0.0
26897,411.0,1898.0,44.0,0.0,2.0,0.0
26898,435.0,1989.0,45.0,0.0,2.0,0.0
26899,437.0,1980.0,46.0,0.0,2.0,0.0
26900,464.0,2075.0,53.0,1.0,15.0,3.0
26901,451.0,2037.0,52.0,3.0,25.0,3.0
26902,430.0,1996.0,52.0,3.0,25.0,3.0
26903,425.0,1959.0,50.0,3.0,27.0,4.0
26904,424.0,1966.0,50.0,3.0,27.0,4.0
26905,424.0,1969.0,50.0,3.0,28.0,4.0
26906,423.0,1960.0,50.0,3.0,29.0,4.0
26907,402.0,1883.0,52.0,3.0,29.0,4.0
26908,435.0,1974.0,59.0,3.0,30.0,4.0
26909,430.0,1947.0,58.0,3.0,30.0,4.0
26910,446.0,2016.0,59.0,5.0,32.0,5.0
26911,457.0,2047.0,59.0,5.0,32.0,5.0
26912,461.0,2044.0,59.0,5.0,38.0,9.0
26913,470.0,2052.0,60.0,5.0,42.0,9.0
26914,462.0,2038.0,60.0,5.0,42.0,9.0
26915,465.0,2044.0,60.0,5.0,42.0,9.0
26916,455.0,1957.0,57.0,5.0,42.0,9.0
26917,411.0,1824.0,49.0,5.0,42.0,9.0
26918,438.0,1912.0,51.0,5.0,42.0,10.0
26919,430.0,1854.0,50.0,5.0,42.0,10.0
26920,437.0,1883.0,52.0,5.0,44.0,10.0
26921,433.0,1857.0,52.0,5.0,44.0,10.0
26922,425.0,1817.0,52.0,5.0,44.0,10.0
26923,417.0,1791.0,51.0,5.0,44.0,10.0
26924,416.0,1793.0,51.0,5.0,45.0,10.0
26925,427.0,1869.0,50.0,5.0,47.0,10.0
26926,430.0,1873.0,50.0,5.0,47.0,10.0
26927,418.0,1798.0,46.0,5.0,47.0,10.0
26928,421.0,1792.0,44.0,5.0,47.0,10.0
26929,415.0,1781.0,44.0,5.0,47.0,10.0
